"ID","대분류","중분류(화면)","소분류(기능)","시나리오","사전조건","테스트절차","기대결과","유형","우선순위","결과","비고"
"FE-IN-037","관심","관심 매물 리스트","백그라운드 복귀","백그라운드에서 포그라운드로 복귀해도 목록이 자동 갱신되지 않는다","관심 리스트 표시 상태","1. 앱을 백그라운드로 보낸다 2. 다시 포그라운드로 복귀한다 3. 리스트를 확인한다","onLoad가 재실행되지 않아 자동 새로고침이 발생하지 않고 기존 리스트가 유지된다(수동 새로고침 필요)","경계","P2","",""
"FE-IN-038","관심","관심 매물 리스트","초기 로딩 깜빡임","초기 로딩 중 빈 상태 UI가 깜빡이는지 확인한다","로그인 상태, 관심 매물 존재, 네트워크 지연","1. 네트워크 지연 상태로 관심 탭에 진입한다 2. 로딩 중 화면 하단을 관찰한다","리스트가 비어있는 동안 로딩 오버레이와 함께 빈 상태(이미지+문구)가 노출/깜빡이는지 확인한다","경계","P2","","interestList 초기 빈 배열 + isLoading true 동시 상태"
"FE-IN-039","관심","관심 매물 리스트","네비게이션 중단","로딩 중 화면을 이탈하면 전체화면 로딩 오버레이가 정상적으로 사라진다","로딩 진행 중","1. 관심 화면 로딩 중 다른 탭/화면으로 이동한다 2. 로딩 오버레이를 확인한다","onDisappear에서 로딩이 hide되어 다른 화면에 로딩 오버레이가 남지 않는다","경계","P2","","MercuryLoadingModifier onDisappear hide"
"FE-IN-040","관심","관심 매물 리스트","다크모드","다크모드에서 리스트/셀/배지 색상이 정상 표시된다","기기 다크모드 활성화(앱이 다크모드 지원 시)","1. 다크모드로 전환한다 2. 관심 화면과 셀을 확인한다","Asset.Colors 기반 색상이 다크모드에서 가독성 있게 표시되고 배지/라벨 대비가 유지된다","경계","P2","","앱 다크모드 지원 여부 확인 후 해당 시 적용"
"FE-MY-001","마이페이지","마이페이지 메인","프로필 로딩","진입 시 사용자 프로필을 조회해 이름과 가입 경로를 표시한다","로그인 상태, 정상 네트워크","1. 하단 탭 등으로 마이페이지 진입 2. .task 의 fetchProfile 완료 대기","사용자 이름(titleLargeBold)과 'OO로 로그인' 문구 및 provider 아이콘이 정상 노출된다","정상","P0","","값 정확성은 데이터파트 연계"
"FE-MY-002","마이페이지","마이페이지 메인","프로필 로딩","프로필 조회 도중 로딩 동안 빈 프로필 영역이 깨지지 않는다","네트워크 지연 상태","1. 마이페이지 진입 2. fetchProfile 응답 전 UserProfileView 상태 확인","userProfile 이 nil 인 동안 이름/가입경로가 빈 문자열로 표시되며 레이아웃이 무너지지 않는다","경계","P1","",""
"FE-MY-003","마이페이지","마이페이지 메인","프로필 로딩","프로필 조회 실패 시 에러 alert 가 노출된다","서버 에러 또는 네트워크 끊김","1. 네트워크 차단 또는 서버 5xx 상태로 설정 2. 마이페이지 진입 3. fetchProfile 실패 유도","alert(error:) 로 에러 다이얼로그가 표시된다","예외","P1","",""
"FE-MY-004","마이페이지","마이페이지 메인","프로필 로딩","토큰 만료 상태로 진입 시 프로필 조회 실패가 처리된다","AccessToken 만료","1. 토큰 만료 상태로 만들기 2. 마이페이지 진입 3. fetchProfile 시도","에러 alert 노출 또는 재로그인 플로우로 안내되며 크래시가 없다","예외","P1","","토큰 갱신 동작은 데이터파트 연계"
"FE-MY-005","마이페이지","마이페이지 메인","중복 조회 방지","다른 화면 다녀온 뒤 복귀해도 프로필을 재조회하지 않고 상태를 보존한다","마이페이지 1회 로드 완료","1. 마이페이지 진입(로드 완료) 2. 설정/최근 본 매물 push 후 pop 하여 복귀","hasFetched=true 가드로 fetchProfile 가 재호출되지 않고 기존 프로필이 유지된다","경계","P2","",""
"FE-MY-006","마이페이지","마이페이지 메인","네비게이션","우상단 설정 아이콘 탭 시 설정 화면으로 push 된다","마이페이지 진입 상태","1. 우상단 설정 아이콘 버튼 탭","setting(.settingList) 라우트로 push 되어 설정 화면이 표시된다","정상","P0","",""
"FE-MY-007","마이페이지","마이페이지 메인","메뉴 탭","'최근 본 매물' 메뉴 탭 시 최근 본 매물 리스트로 push 된다","마이페이지 진입 상태","1. '최근 본 매물' 메뉴 항목 탭","recentViewList(.recentViewedList) 라우트로 push 되어 최근 본 매물 화면이 표시된다","정상","P0","",""
"FE-MY-008","마이페이지","마이페이지 메인","메뉴 탭","'채팅/문의' 메뉴 탭 시 메일 작성 화면이 열린다","기기에 메일 계정/앱 설정됨","1. '채팅' 메뉴 항목 탭 2. openMail 호출 확인","수신자/제목/본문이 채워진 메일 작성 화면이 열린다","정상","P1","",""
"FE-MY-009","마이페이지","마이페이지 메인","메뉴 탭","메일 앱/계정이 없을 때 채팅 탭 시 크래시 없이 처리된다","메일 계정 미설정 기기","1. '채팅' 메뉴 항목 탭","openMail 실패 시 앱이 크래시하지 않고 적절히 무시되거나 안내된다","예외","P2","","메일 가용성은 기기/데이터파트 연계"
"FE-MY-010","마이페이지","마이페이지 메인","메뉴 탭","메뉴 항목을 빠르게 연속 탭해도 화면이 중복 push 되지 않는다","마이페이지 진입 상태","1. '최근 본 매물' 메뉴를 빠르게 2회 이상 연타","동일 화면이 중복으로 쌓이지 않고 1회만 push 된다","경계","P2","",""
"FE-MY-011","마이페이지","마이페이지 메인","프로필 표시","가입 provider 별 아이콘과 텍스트가 올바르게 매핑되어 표시된다","로그인 상태(구글/애플/카카오/네이버 중 하나)","1. 마이페이지 진입 2. provider 아이콘과 'OO로 로그인' 텍스트 확인","provider 에 맞는 로고 이미지와 한글 명칭(구글/애플/카카오/네이버)이 표시된다","정상","P2","","매핑값 정확성은 데이터파트 연계"
"FE-MY-012","마이페이지","마이페이지 메인","긴 텍스트","사용자 이름이 매우 길어도 레이아웃이 깨지지 않는다","이름이 긴 계정","1. 긴 이름 계정으로 마이페이지 진입 2. 이름 영역 확인","이름이 잘리거나 줄바꿈되되 우측 Spacer/아이콘 영역을 침범하지 않는다","경계","P2","",""
"FE-MY-013","마이페이지","마이페이지 메인","다크모드","다크모드에서 프로필 배경 흰색 고정 표시를 확인한다","시스템 다크모드 ON","1. 다크모드 설정 2. 마이페이지 진입 3. UserProfileView 배경/텍스트 대비 확인","background(.white) 고정으로 인한 텍스트 가독성/대비 이상 여부를 확인한다","경계","P2","","UserProfileView 가 .background(.white) 하드코딩"
"FE-MY-014","마이페이지","알림 설정","화면 진입","알림 설정 진입 시 토글이 기본 OFF 로 표시된다","알림 설정 화면 첫 진입","1. 설정에서 알림 설정 화면 진입 2. 토글 초기 상태 확인","제목/설명 텍스트와 함께 토글이 OFF 상태로 표시된다","정상","P1","","@State 기본 false, 실제 시스템 권한과 미동기화 가능"
"FE-MY-015","마이페이지","알림 설정","알림 토글","토글 ON 시 동의 토스트(common) 가 노출된다","알림 설정 진입, 토글 OFF","1. 알림 토글을 ON 으로 변경","'알림 동의' 문구의 common 타입 MercuryToast 가 표시된다","정상","P1","",""
"FE-MY-016","마이페이지","알림 설정","알림 토글","토글 OFF 시 거부 토스트(urgent) 가 노출된다","알림 설정 진입, 토글 ON","1. 알림 토글을 OFF 로 변경","'알림 거부' 문구의 urgent 타입 MercuryToast 가 표시된다","정상","P1","",""
"FE-MY-017","마이페이지","알림 설정","네비게이션","뒤로가기 버튼 탭 시 이전 화면으로 pop 된다","알림 설정 진입 상태","1. 좌상단 뒤로가기(arrowLeft) 버튼 탭","coordinator.pop 으로 이전(설정) 화면으로 돌아간다","정상","P0","",""
"FE-MY-018","마이페이지","알림 설정","알림 토글","토글을 빠르게 연속 전환해도 토스트/상태가 올바르게 처리된다","알림 설정 진입 상태","1. 알림 토글을 빠르게 ON/OFF 반복","각 onChange 마다 토스트가 누적/중첩 없이 정상 표시되고 상태가 일관된다","경계","P2","",""
"FE-MY-019","마이페이지","알림 설정","상태 보존","화면 이탈 후 복귀 시 토글 상태가 보존되지 않음을 확인한다","토글 ON 으로 변경 후","1. 토글 ON 2. 뒤로가기로 이탈 3. 알림 설정 재진입","@State isNotificationOn 이 false 로 초기화되어 다시 OFF 로 보임을 확인(시스템 권한 미연동)","예외","P2","","실제 알림 권한 상태와 미동기화, 데이터/권한 파트 연계"
"FE-MY-020","마이페이지","알림 설정","OS 분기","iOS 26 이상에서 토글에 glassEffect 가 적용되는지 확인한다","iOS 26 이상 기기/시뮬레이터","1. iOS 26 환경에서 알림 설정 진입 2. 토글 렌더링 확인","glassEffect 가 적용된 토글이 정상 표시되고, 미만 버전에서는 일반 토글로 표시된다","경계","P2","",""
"FE-MY-021","마이페이지","최근 본 매물","리스트 로딩","진입 시 onLoad 로 최근 본 매물 리스트를 조회하고 로딩 인디케이터를 표시한다","로그인 상태, 정상 네트워크","1. 마이페이지에서 '최근 본 매물' 진입 2. onLoad 의 loadRecentViewList 실행","isLoading 동안 .loading 인디케이터가 표시된 후 리스트로 전환된다","정상","P0","",""
"FE-MY-022","마이페이지","최근 본 매물","리스트 표시","최근 본 매물 데이터가 있을 때 셀 리스트가 렌더링된다","최근 본 매물 1건 이상 존재","1. 최근 본 매물 진입 2. 리스트 로드 완료 대기","LazyVStack 으로 매물 셀들이 스크롤 가능한 리스트로 표시된다","정상","P0","",""
"FE-MY-023","마이페이지","최근 본 매물","빈 상태","최근 본 매물이 0건일 때 빈 상태 뷰가 표시된다","최근 본 매물 내역 없음","1. 최근 본 매물 진입 2. 빈 응답 수신","dot3Circle 이미지와 '최근 본 매물 없음' 안내 문구가 표시된다","경계","P0","",""
"FE-MY-024","마이페이지","최근 본 매물","에러 처리","리스트 로드 실패 시 화면에 에러가 표시되지 않는 동작을 확인한다","네트워크 끊김 또는 서버 에러","1. 네트워크 차단 2. 최근 본 매물 진입 3. loadRecentViewList 실패 유도","modelData.error 만 세팅되고 화면에는 alert/에러 UI 가 없어 빈 상태처럼 보임을 확인","예외","P1","","RecentSalesView 에 error alert 바인딩 없음 — 잠재 결함, 확인 필요"
"FE-MY-025","마이페이지","최근 본 매물","네트워크","네트워크 지연 시 로딩 상태가 유지된다","느린 네트워크","1. 네트워크 지연 환경 설정 2. 최근 본 매물 진입","응답 전까지 .loading 인디케이터가 유지되고 응답 후 정상 전환된다","경계","P1","",""
"FE-MY-026","마이페이지","최근 본 매물","네비게이션","매물 셀 탭 시 경매 상세 화면으로 push 된다","최근 본 매물 1건 이상","1. 임의의 매물 셀 탭","auctionDetail(auctionID:item.id) 라우트로 push 되어 상세 화면이 열린다","정상","P0","",""
"FE-MY-027","마이페이지","최근 본 매물","관심(찜) 토글","미찜 상태에서 하트 탭 시 찜 추가되고 UI 가 갱신된다","isZzim=false 인 매물","1. 셀 내 하트 버튼 탭","addInterest 호출 후 하트가 critical(빨강) 색으로, 찜 카운트가 +1 로 갱신된다","정상","P0","",""
"FE-MY-028","마이페이지","최근 본 매물","관심(찜) 토글","찜 상태에서 하트 탭 시 찜 해제되고 UI 가 갱신된다","isZzim=true 인 매물","1. 셀 내 하트 버튼 탭","removeInterest 호출 후 하트가 muted(회색) 색으로, 찜 카운트가 -1 로 갱신된다","정상","P1","",""
"FE-MY-029","마이페이지","최근 본 매물","관심(찜) 토글","찜 API 실패 시 UI 상태가 잘못 토글되지 않는다","찜 API 호출이 실패하는 네트워크","1. 네트워크 차단 2. 하트 버튼 탭","addInterest/removeInterest 실패로 toggle 미반영되어 하트/카운트가 원래대로 유지된다","예외","P1","",""
"FE-MY-030","마이페이지","최근 본 매물","관심(찜) 토글","하트 버튼을 빠르게 연속 탭해도 상태가 일관되게 유지된다","매물 1건 이상","1. 동일 셀 하트 버튼을 빠르게 연타","중복 호출로 카운트가 어긋나거나 크래시하지 않고 최종 상태가 일관된다","경계","P2","",""
"FE-MY-031","마이페이지","최근 본 매물","찜 상태 동기화","찜 변경 시 NotificationCenter 로 변경 사실이 브로드캐스트된다","매물 셀 노출","1. 하트 버튼 탭하여 찜 상태 변경",".auctionZzimDidChange 알림이 auctionID/isZzimed/zzimCount 와 함께 post 된다","정상","P1","",""
"FE-MY-032","마이페이지","최근 본 매물","찜 상태 동기화","다른 화면에서 찜 변경 후 복귀 시 리스트 찜 상태가 동기화된다","상세 등 다른 화면에서 동일 매물 찜 변경","1. 셀 탭하여 상세 진입 2. 상세에서 찜 토글 3. 뒤로 돌아와 리스트 확인","onReceive 의 syncZzimState 로 해당 셀 하트/카운트가 변경 내용과 일치하게 갱신된다","정상","P1","",""
"FE-MY-033","마이페이지","최근 본 매물","네비게이션","뒤로가기 버튼 탭 시 마이페이지로 pop 된다","최근 본 매물 진입 상태","1. 좌상단 뒤로가기(arrowLeft) 버튼 탭","coordinator.pop 으로 마이페이지로 돌아간다","정상","P1","",""
"FE-MY-034","마이페이지","최근 본 매물","리스트 스크롤","항목이 많을 때 세로 스크롤이 정상 동작한다","최근 본 매물 다수(화면 초과) 존재","1. 최근 본 매물 진입 2. 리스트를 위/아래로 스크롤","LazyVStack 이 끊김 없이 스크롤되고 셀이 정상 렌더링된다","정상","P2","","별도 페이지네이션/당겨서 새로고침 없음"
"FE-MY-035","마이페이지","최근 본 매물 셀","매각/마감 배지","매각된 매물은 '매각' 배지가, 진행 매물은 D-day 배지가 표시된다","매각 매물과 진행 매물이 혼재","1. 리스트에서 매각/진행 매물 셀의 좌상단 배지 확인","isSoldOut 이면 '매각'(neutralSubtler 배경), 아니면 D+/D- 형식의 잔여일 배지가 표시된다","정상","P1","","D-day 값 정확성은 데이터파트 연계"
"FE-MY-036","마이페이지","최근 본 매물 셀","인증경매 라벨","인증 매물에 인증경매 그라데이션 라벨이 표시된다","verified=true 인 매물","1. 인증 매물 셀의 라벨 영역 확인","MercuryGradientLabel(인증경매) 이 표시되고, verified=false 면 미표시된다","정상","P2","",""
"FE-MY-037","마이페이지","최근 본 매물 셀","카테고리 표시","카테고리가 있으면 첫 번째 카테고리만, 없으면 미표시된다","카테고리 유/무가 다른 매물 혼재","1. 셀의 카테고리 칩 영역 확인","salesCategories 가 비어있지 않으면 first 카테고리 칩이 표시되고, 비어있으면 칩이 표시되지 않는다","경계","P2","",""
"FE-MY-038","마이페이지","최근 본 매물 셀","유찰 횟수 표시","유찰(입찰실패) 횟수 칩이 표시된다","매물 셀 노출","1. 셀의 유찰 횟수 칩 확인","failBidCount 기반 칩이 표시된다(0건 포함)","정상","P2","","값 정확성은 데이터파트 연계"
"FE-MY-039","마이페이지","최근 본 매물 셀","건물명 처리","건물명이 nil 일 때 빈 문자열로 표시되어 레이아웃이 깨지지 않는다","salesBuildingName=nil 인 매물","1. 건물명 없는 셀 확인","건물명 라인이 빈 텍스트로 처리되며 레이아웃 이상이 없다","경계","P2","",""
"FE-MY-040","마이페이지","최근 본 매물 셀","긴 텍스트","주소/건물명이 길어도 셀 레이아웃이 깨지지 않는다","주소·건물명이 긴 매물","1. 긴 주소/건물명 셀 확인","멀티라인으로 표시되며 가격/배지/하트 영역을 침범하지 않는다","경계","P2","",""
"FE-MY-041","마이페이지","최근 본 매물 셀","이미지 로딩","매물 이미지 로드 실패/지연 시 플레이스홀더가 표시된다","이미지 URL 무효 또는 네트워크 지연","1. 이미지가 없는/실패하는 셀 확인","CachedAsyncImage 플레이스홀더(gray150) 가 표시되고 셀 레이아웃이 유지된다","예외","P2","",""
"FE-MY-042","마이페이지","최근 본 매물 셀","가격 표시","감정가가 한국 통화 형식으로 표시된다","매물 셀 노출","1. 셀의 가격(appraisalPrice) 텍스트 확인","toKoreanCurrency 형식으로 가격이 표시된다","정상","P2","","금액 값 정확성은 데이터파트 연계"
"FE-ST-001","설정","설정 메인","화면 렌더링","설정 메인 진입 시 메뉴 목록과 하단 정보가 정상 표시된다","로그인 상태에서 설정 화면 진입","1. 설정 화면에 진입한다 2. 상단 네비게이션 바 타이틀(설정)을 확인한다 3. 약관 및 정책 / 로그아웃 / 회원탈퇴 메뉴 3개가 순서대로 노출되는지 확인한다 4. 하단 앱 버전 텍스트와 오픈소스 라이선스 텍스트가 노출되는지 확인한다","네비게이션 바, 메뉴 3개, 앱 버전, 오픈소스 라이선스 텍스트가 모두 정상 렌더링된다","정상","P0","",""
"FE-ST-002","설정","설정 메인","네비게이션 - 뒤로가기","네비게이션 바 좌측 화살표 탭 시 이전 화면으로 pop 된다","이전 화면에서 설정 화면으로 진입한 상태","1. 설정 화면 상단 좌측 화살표(arrowLeft) 버튼을 탭한다 2. 화면 전환을 확인한다","이전 화면으로 pop 되어 돌아간다","정상","P0","",""
"FE-ST-003","설정","설정 메인","약관 및 정책 진입","약관 및 정책 메뉴 탭 시 약관 목록 화면으로 push 된다","설정 화면 표시 상태","1. 약관 및 정책 메뉴 셀을 탭한다 2. 화면 전환을 확인한다","약관 및 정책 목록 화면으로 push 이동한다","정상","P0","",""
"FE-ST-004","설정","설정 메인","로그아웃","로그아웃 메뉴 탭 시 확인/취소 알럿이 노출된다","설정 화면 표시 상태","1. 로그아웃 메뉴 셀을 탭한다 2. 알럿 노출을 확인한다","로그아웃 확인 문구와 예/아니오 버튼을 가진 cancellable 알럿이 표시된다","정상","P0","",""
"FE-ST-005","설정","설정 메인","로그아웃","로그아웃 알럿에서 '예' 선택 시 토큰이 제거되고 루트로 이동한다","로그아웃 알럿이 떠 있는 상태","1. 알럿에서 예(확인) 버튼을 탭한다 2. 화면 전환을 확인한다","액세스 토큰이 제거되고 popToRoot로 최상위 화면(로그인/홈)으로 이동한다","정상","P0","","토큰 제거 자체의 정확성은 데이터파트 연계"
"FE-ST-006","설정","설정 메인","로그아웃","로그아웃 알럿에서 '아니오' 선택 시 알럿이 닫히고 화면이 유지된다","로그아웃 알럿이 떠 있는 상태","1. 알럿에서 아니오(취소) 버튼을 탭한다 2. 화면 상태를 확인한다","알럿이 닫히고 설정 화면이 그대로 유지되며 로그인 상태가 변하지 않는다","예외","P1","",""
"FE-ST-007","설정","설정 메인","회원탈퇴 진입","회원탈퇴 메뉴 탭 시 회원탈퇴 화면으로 push 된다","설정 화면 표시 상태","1. 회원탈퇴 메뉴 셀을 탭한다 2. 화면 전환을 확인한다","회원탈퇴 화면으로 push 이동한다","정상","P0","",""
"FE-ST-008","설정","설정 메인","앱 버전 표시","하단에 현재 앱 버전이 표시된다","설정 화면 표시 상태","1. 하단 앱 버전 영역을 확인한다","'앱 버전 X.X.X' 형식으로 현재 번들 버전이 표시된다","정상","P2","","버전 값 정확성은 데이터파트 연계"
"FE-ST-009","설정","설정 메인","업데이트 라벨 노출","최신 버전이 현재 버전보다 높을 때 업데이트 라벨이 노출된다","configService.latestVersion이 번들 버전보다 높은 상태","1. 설정 화면 하단 버전 영역을 확인한다","앱 버전 옆에 밑줄 처리된 '업데이트' 텍스트가 노출된다","경계","P1","","버전 비교 결과는 데이터파트 연계"
"FE-ST-010","설정","설정 메인","업데이트 라벨 미노출","최신 버전과 현재 버전이 같거나 낮을 때 업데이트 라벨이 노출되지 않는다","configService.latestVersion이 번들 버전과 같거나 낮은 상태","1. 설정 화면 하단 버전 영역을 확인한다","'업데이트' 텍스트가 노출되지 않는다","경계","P1","","버전 비교 결과는 데이터파트 연계"
"FE-ST-011","설정","설정 메인","업데이트 라벨 동작","업데이트 라벨 탭 시 현재 동작 없음을 확인한다","업데이트 라벨이 노출된 상태","1. '업데이트' 텍스트를 탭한다 2. 화면 변화를 확인한다","앱스토어 이동 로직이 TODO 미구현 상태이므로 탭해도 아무 동작이 발생하지 않는다(앱스토어 이동 없음)","예외","P2","","코드상 .task 내부 미구현(TODO)"
"FE-ST-012","설정","설정 메인","오픈소스 라이선스 진입","오픈소스 라이선스 텍스트 탭 시 라이선스 화면으로 push 된다","설정 화면 표시 상태","1. 하단 밑줄 처리된 '오픈소스 라이선스' 텍스트를 탭한다 2. 화면 전환을 확인한다","오픈소스 라이선스 화면으로 push 이동한다","정상","P1","",""
"FE-ST-013","설정","설정 메인","중복 탭 처리","메뉴 셀을 빠르게 연속 탭해도 화면이 중복 push 되지 않는다","설정 화면 표시 상태","1. 약관 및 정책 메뉴를 빠르게 2회 이상 연타한다 2. 네비게이션 스택을 확인한다","동일 화면이 중복으로 쌓이지 않고 한 번만 push 된다","경계","P2","","디바운스 처리 여부 확인"
"FE-ST-014","설정","설정 메인","다크모드","다크모드에서 설정 화면 색상과 텍스트가 정상 표시된다","시스템 다크모드 활성화","1. 다크모드로 설정 후 설정 화면에 진입한다 2. 배경/텍스트/아이콘 대비를 확인한다","디자인 토큰 색상이 적용되어 가독성 문제 없이 표시된다","경계","P2","",""
"FE-ST-015","설정","설정 메인","상태 보존","다른 화면 진입 후 복귀 시 설정 화면이 정상 복원된다","설정 화면에서 약관 화면으로 이동한 상태","1. 약관 화면으로 push 한다 2. 뒤로가기로 설정 화면에 복귀한다 3. 화면 상태를 확인한다","설정 화면의 메뉴/버전 정보가 정상적으로 다시 표시된다","정상","P2","",""
"FE-ST-016","설정","회원탈퇴","화면 렌더링","회원탈퇴 화면 진입 시 안내 문구와 체크박스, 탈퇴 버튼이 표시된다","로그인 상태에서 회원탈퇴 화면 진입","1. 회원탈퇴 화면에 진입한다 2. 타이틀, 안내 불릿 2개, 동의 체크박스, 탈퇴하기 버튼을 확인한다","모든 요소가 정상 렌더링되고 탈퇴하기 버튼은 비활성 상태로 표시된다","정상","P0","",""
"FE-ST-017","설정","회원탈퇴","초기 상태","진입 직후 체크박스는 해제 상태이고 탈퇴 버튼은 비활성이다","회원탈퇴 화면 진입 직후","1. 체크박스 아이콘 상태를 확인한다 2. 탈퇴하기 버튼 활성 여부를 확인한다","체크박스는 미체크(sucessLine) 아이콘, 탈퇴하기 버튼은 disabled 상태다","정상","P1","",""
"FE-ST-018","설정","회원탈퇴","동의 체크 토글","체크박스 탭 시 체크 상태가 토글되고 애니메이션으로 아이콘이 전환된다","회원탈퇴 화면 표시, 체크 해제 상태","1. 체크박스 영역(Label)을 탭한다 2. 아이콘 전환 애니메이션을 확인한다","isChecked가 true로 토글되어 successBlue 아이콘으로 부드럽게 전환되고 탈퇴 버튼이 활성화된다","정상","P0","",""
"FE-ST-019","설정","회원탈퇴","버튼 활성 게이팅","체크 해제 상태에서 탈퇴하기 버튼은 탭해도 동작하지 않는다","회원탈퇴 화면, 체크 해제 상태","1. 체크하지 않은 채로 탈퇴하기 버튼을 탭한다 2. 동작 여부를 확인한다","버튼이 disabled 이므로 탭에 반응하지 않고 signOut이 호출되지 않는다","경계","P0","",""
"FE-ST-020","설정","회원탈퇴","회원탈퇴 실행","체크 후 탈퇴하기 버튼 탭 시 회원탈퇴가 실행된다","회원탈퇴 화면, 체크 완료 상태, 정상 네트워크","1. 동의 체크박스를 체크한다 2. 활성화된 탈퇴하기 버튼을 탭한다 3. 처리 결과를 확인한다","signOut API 호출이 트리거된다","정상","P0","","성공 후 화면 전환/완료 피드백이 코드상 없음 - 기획 확인 필요"
"FE-ST-021","설정","회원탈퇴","회원탈퇴 성공 후 처리","회원탈퇴 성공 후 화면 전환/완료 안내 부재 여부를 확인한다","체크 후 탈퇴 버튼 탭, signOut 성공","1. 탈퇴하기 버튼을 탭해 성공 응답을 받는다 2. 화면 상태를 확인한다","코드상 성공 후 네비게이션이나 완료 알럿 처리가 없어 화면이 그대로 유지된다(개선 필요 항목)","예외","P1","","성공 후 처리 미구현 - 데이터파트/기획 연계"
"FE-ST-022","설정","회원탈퇴","회원탈퇴 실패","네트워크 끊김/서버 에러 시 탈퇴 실패에 대한 UI 피드백을 확인한다","네트워크 차단 또는 서버 에러 상태, 체크 완료","1. 동의 체크 후 탈퇴하기 버튼을 탭한다 2. 에러 발생 시 화면 반응을 확인한다","코드상 try await 에러를 catch/표시하지 않아 별도 에러 알럿이 노출되지 않는다(에러 핸들링 부재 - 개선 필요)","예외","P1","","에러 핸들링 미구현, 데이터파트 연계"
"FE-ST-023","설정","회원탈퇴","비로그인/유저정보 없음","유저 정보가 없는 상태에서 탈퇴 시도 시 동작을 확인한다","signInInformation의 userInfo가 없는 상태","1. 동의 체크 후 탈퇴하기 버튼을 탭한다 2. 결과를 확인한다","Repository에서 notFoundUser 에러를 throw 하나, 화면단 에러 표시가 없어 무반응 처리된다","예외","P2","","데이터파트 연계(notFoundUser)"
"FE-ST-024","설정","회원탈퇴","체크 토글 반복","체크박스를 빠르게 반복 탭해도 상태와 버튼 활성이 일관되게 동작한다","회원탈퇴 화면 표시 상태","1. 체크박스를 빠르게 여러 번 연타한다 2. 최종 체크 상태와 버튼 활성 상태를 확인한다","마지막 토글 결과에 맞춰 체크 상태와 탈퇴 버튼 활성 여부가 정확히 일치한다","경계","P2","",""
"FE-ST-025","설정","회원탈퇴","긴 텍스트 오버플로우","안내 불릿 문구가 길어도 레이아웃이 깨지지 않는다","회원탈퇴 화면 표시 상태","1. 안내 불릿 2개 텍스트의 줄바꿈/표시를 확인한다 2. 작은 화면/큰 글꼴 설정에서도 확인한다","byChaWrapping 줄바꿈이 적용되며 텍스트가 잘리거나 레이아웃이 깨지지 않는다","경계","P2","",""
"FE-ST-026","설정","회원탈퇴","네비게이션 - 뒤로가기","네비게이션 바 뒤로가기 탭 시 이전 화면으로 pop 된다","회원탈퇴 화면 표시 상태","1. 상단 좌측 화살표 버튼을 탭한다 2. 화면 전환을 확인한다","설정 화면으로 pop 되어 돌아간다","정상","P1","",""
"FE-ST-027","설정","회원탈퇴","상태 보존","화면 이탈 후 복귀 시 체크 상태 보존 여부를 확인한다","회원탈퇴 화면에서 체크 후 다른 화면 이동","1. 체크박스를 체크한다 2. 뒤로가기로 이탈 후 다시 회원탈퇴 화면으로 진입한다 3. 체크 상태를 확인한다","@State가 화면 재생성 시 초기화되어 체크 해제 및 버튼 비활성 상태로 재진입한다","경계","P2","",""
"FE-ST-028","설정","회원탈퇴","다크모드","다크모드에서 회원탈퇴 화면 요소가 정상 표시된다","시스템 다크모드 활성화","1. 다크모드로 회원탈퇴 화면에 진입한다 2. 텍스트/체크 아이콘/버튼 대비를 확인한다","색상 토큰이 적용되어 가독성 문제 없이 표시된다","경계","P2","",""
"FE-ST-029","설정","약관 및 정책 목록","화면 렌더링","약관 목록 진입 시 3개 항목이 표시된다","설정 화면에서 약관 및 정책 진입","1. 약관 목록 화면에 진입한다 2. 회원약관/개인정보처리방침/서비스운영정책 항목을 확인한다","3개 메뉴 항목과 우측 화살표 아이콘이 정상 표시된다","정상","P1","",""
"FE-ST-030","설정","약관 및 정책 목록","회원약관 진입","회원약관 탭 시 약관 상세 웹뷰로 push 된다","약관 목록 화면 표시 상태","1. 회원약관 항목을 탭한다 2. 화면 전환을 확인한다","회원약관 상세 화면으로 push 이동한다","정상","P1","",""
"FE-ST-031","설정","약관 및 정책 목록","개인정보처리방침 진입","개인정보처리방침 탭 시 약관 상세 웹뷰로 push 된다","약관 목록 화면 표시 상태","1. 개인정보처리방침 항목을 탭한다 2. 화면 전환을 확인한다","개인정보처리방침 상세 화면으로 push 이동한다","정상","P1","",""
"FE-ST-032","설정","약관 및 정책 목록","서비스운영정책 진입","서비스운영정책 탭 시 약관 상세 웹뷰로 push 된다","약관 목록 화면 표시 상태","1. 서비스운영정책 항목을 탭한다 2. 화면 전환을 확인한다","서비스운영정책 상세 화면으로 push 이동한다","정상","P1","",""
"FE-ST-033","설정","약관 및 정책 목록","네비게이션 - 뒤로가기","뒤로가기 탭 시 설정 화면으로 pop 된다","약관 목록 화면 표시 상태","1. 상단 좌측 화살표 버튼을 탭한다 2. 화면 전환을 확인한다","설정 화면으로 pop 되어 돌아간다","정상","P2","",""
"FE-ST-034","설정","약관 및 정책 목록","중복 탭 처리","약관 항목을 연속 탭해도 상세 화면이 중복 push 되지 않는다","약관 목록 화면 표시 상태","1. 동일 항목을 빠르게 2회 이상 연타한다 2. 네비게이션 스택을 확인한다","상세 화면이 중복으로 쌓이지 않는다","경계","P2","",""
